,Lable1,Lable2,MFCC,chromogram,melspectrogram,tonnetz
3590,Garage ki Light jalao,Bulb,-12.488601362749934,0.4668799918945189,0.45799336841388155,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.3637119e-05 2.2890958e-05
 2.1008607e-05]"
3591,Garage ka Bulb jalao,Bulb,-12.158572336246188,0.4556912448599489,0.8312622028460538,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.27871745e-05
 -6.81188931e-06 -2.68684812e-06]"
3592,Bathroom ka Bulb band karo,Bulb,-17.450139700985723,0.3236774385312601,2.4839814275884873,[0. 0. 0. ... 0. 0. 0.]
3593,Bethaq ka Bulb off karo,Bulb,-7.301545285190888,0.5675151004553517,2.9536959832435805,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.9635543e-06 2.2878937e-06
 5.5957835e-06]"
3594,Washroom ka Bulb on karo,Bulb,-13.229061142027364,0.417717069807256,8.459530227563558,"[-2.77799591e-05 -2.75426846e-05 -2.77370928e-05 ... -1.00102465e-04
 -9.90436019e-05 -1.00760029e-04]"
3595,Bathroom ka Bulb off karo,Bulb,-18.09134809258719,0.40071760267629714,0.3335679497511956,"[ 6.8994268e-05  5.6002005e-05  2.5149920e-05 ...  3.8020153e-04
 -7.4642162e-06  1.3809792e-05]"
3596,Bedroom ka Bulb off karo,Bulb,-11.781760167739334,0.5726650852176407,0.28071507464338624,"[-2.7522610e-06 -2.0996947e-06 -1.6240648e-06 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
3597,Washroom ki Light jalao,Bulb,-20.563526981054807,0.33052250017394547,0.30957386734119713,"[-2.9031817e-05 -2.7742124e-05 -2.1621481e-05 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
3598,Bedroom ki Light on karo,Bulb,-6.2299252886925975,0.385981199019889,4.915984188155714,"[-4.3822722e-05 -2.9451850e-05 -4.0353527e-05 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
3599,Washroom ki Light off karo,Bulb,-19.067927093622373,0.33732166718357204,1.42851100391489,[0.         0.         0.         ... 0.0005652  0.00040749 0.0005529 ]
3600,Bathroom ki Light on karo,Bulb,-28.825585223034786,0.4632037297593789,0.003393636718559587,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.2525826e-07
  5.8777136e-08 -7.8741402e-07]"
3601,T.V par discovery lagao,T.V,-11.936924783151957,0.6043437798666953,0.09759177889426394,"[-3.5767891e-06 -8.0678446e-06 -2.6803797e-05 ... -4.2416479e-05
  6.4237516e-05 -3.1938896e-05]"
3602,T.V par samaa news lagao,T.V,-11.135947984066314,0.39178994073495294,4.22867822633138,[0. 0. 0. ... 0. 0. 0.]
3603,T.V ki awaz ziada karo,T.V,-11.85856159246731,0.44753645531144687,1.4932516128358269,"[-5.2298606e-06 -5.1600477e-06 -5.0562003e-06 ... -1.3463241e-06
 -1.8189554e-06 -3.0139286e-06]"
3604,Pichla channel lagao,T.V,-5.9339705649950325,0.5621372628315775,2.549485901642098,"[ 2.1698601e-05  1.7880779e-05 -4.4021715e-05 ...  2.0809853e-04
  1.0747237e-04 -1.0964284e-06]"
3605,T.V par cartoon network lagao,T.V,-14.982887753082167,0.3741661522318363,1.4525467756945278,[0. 0. 0. ... 0. 0. 0.]
3606,T.V ka volume tez karo,T.V,-15.712643863156242,0.35128680228818265,3.2213401538197575,"[ 0.0000000e+00 -8.4845651e-23 -1.9593112e-21 ...  9.7816810e-06
  9.5891401e-06  9.6242647e-06]"
3607,Next channel lagao,T.V,-3.908104841317585,0.5250502725019522,2.5437279894658484,"[-2.8277378e-04 -2.4892879e-04 -2.3533496e-04 ... -1.4811425e-04
 -3.0585082e-04  8.9456575e-05]"
3608,T.V band karo,T.V,-16.82535076447288,0.32988575083501653,1.9799336712677056,"[-0.00313873 -0.00312338 -0.00299014 ...  0.          0.
  0.        ]"
3609,T.V mute karo,T.V,-11.729988074247283,0.6364829445427937,0.10004264913548479,"[ 9.01474123e-05  5.03738192e-05  4.54998444e-05 ... -1.67326634e-05
  1.30998515e-05  1.13518963e-05]"
3610,Previous channel lagao,T.V,-11.535177955074806,0.4758906059554238,5.923180154398033,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 9.64192222e-05
 1.31507928e-04 1.12082846e-04]"
3611,T.V ka volume tez karo,T.V,-20.773938835127318,0.3437837980430334,1.969176243933497,"[-0.00464739 -0.0047749  -0.00482417 ...  0.          0.
  0.        ]"
3612,Previous channel lagao,T.V,-14.55160714577998,0.6097849072563725,0.19187582963433003,"[-6.9185251e-07 -1.3495965e-06 -1.0582602e-06 ... -5.3409307e-04
 -5.6674035e-04 -5.9820543e-04]"
3613,T.V par ARY Digital lagao,T.V,-4.513768409621535,0.5160075014849861,3.3512468716479895,"[-9.1423235e-06  3.1982688e-06 -4.6470036e-06 ...  8.3747716e-04
  6.5571716e-04  6.4251875e-04]"
3614,Next channel lagao,T.V,-16.97932032678481,0.3925618369363849,0.966426855135356,[0. 0. 0. ... 0. 0. 0.]
3615,T.V ki awaz ziada karo,T.V,-14.935672128522317,0.453297051435602,0.5730116747557639,"[-1.9239302e-04 -1.7336772e-04 -1.7070890e-04 ... -5.9593021e-05
 -2.7576672e-05 -2.8801882e-05]"
3616,T.V on karo,T.V,-16.427206749448906,0.3772103246792594,0.3469760978025635,[0. 0. 0. ... 0. 0. 0.]
3617,T.V par Masla TV lagao,T.V,-13.932589991382518,0.4196184230189411,0.5515269753765297,[0. 0. 0. ... 0. 0. 0.]
3618,T.V unmute karo,T.V,-13.521326810912663,0.38885332750458124,1.1861612413940175,[0.         0.         0.         ... 0.00022402 0.00018344 0.00024933]
3619,Next channel lagao,T.V,-26.075231518996254,0.4945468733532001,0.16027103724215322,"[ 3.0553413e-06  3.1845507e-06  3.4429081e-06 ... -1.8208931e-06
 -1.5636112e-06 -2.2302374e-06]"
3620,T.V on karo,T.V,-20.28200469972276,0.3771354308709253,0.17945547948218118,[0.         0.         0.         ... 0.00082564 0.00093111 0.00085903]
3621,Next channel lagao,T.V,-16.006860882202474,0.48292875693889376,1.8808137306994697,"[ 4.5682766e-05 -7.6073006e-06 -1.3132124e-05 ... -6.6098888e-05
 -4.5429893e-05 -7.0543152e-05]"
3622,T.V par HBO lagao,T.V,-25.797064164217957,0.426700093935057,0.3044970346522615,"[-4.1411949e-09  9.6721466e-09 -1.0272107e-08 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
3623,T.V par cartoon network lagao,T.V,-25.536334720238067,0.38881759341182026,0.49105810090916124,"[ 2.8259333e-06  2.6039586e-06  2.0056727e-06 ... -1.5994703e-05
 -1.4364772e-05 -1.7516477e-05]"
3624,Pichla channel lagao,T.V,-14.71942166761054,0.3068650607006047,0.14478308926465264,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  2.4226459e-04
  7.8243953e-05 -3.2855532e-05]"
3625,T.V par HUM TV lagao,T.V,-27.502244007206777,0.4956777990969929,0.004125199829423343,[0. 0. 0. ... 0. 0. 0.]
3626,T.V ki awaz slow karo,T.V,-22.01828378577641,0.3452132761654021,0.3738109010924214,[0.         0.         0.         ... 0.00026256 0.00023814 0.00018248]
3627,T.V par cartoon network lagao,T.V,-6.706680443597004,0.5677562758311995,3.236658090859997,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -6.0577777e-06
 -3.6195552e-06  1.8912073e-07]"
3628,T.V chlao,T.V,-17.627597751202327,0.24686254135847316,2.6654479299923968,[0.         0.         0.         ... 0.00143541 0.00148073 0.00146372]
3629,T.V ki awaz ziada karo,T.V,-19.47239086283852,0.33728052460747376,0.4077509615942402,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -9.5304349e-06
 -5.1760533e-05 -4.9018177e-05]"
3630,T.V ka volume ziada karo,T.V,-10.99180939794157,0.44993693113475913,1.1921681445628345,"[-1.0488129e-10  4.1839435e-11  4.8159776e-10 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
3631,T.V ka volume ahista karo,T.V,-14.82966275072967,0.37858676566134414,1.086442578577795,[0. 0. 0. ... 0. 0. 0.]
3632,T.V off karo,T.V,-14.122142940244649,0.36143736405475557,7.59999360191211,"[ 0.0000000e+00 -1.3455588e-21 -1.5388068e-21 ...  4.4003424e-05
  4.3152297e-05  4.2056934e-05]"
3633,T.V par HUM TV lagao,T.V,-17.176042110965028,0.3885534307223492,1.0977225576765979,"[ 0.0000000e+00 -1.2486105e-24 -8.5391535e-24 ... -1.9880943e-04
 -2.1113301e-04 -2.0870451e-04]"
3634,T.V on karo,T.V,-23.21991165598705,0.3849100452258731,0.2887343748781599,"[ 0.          0.          0.         ... -0.00021204 -0.00016685
 -0.00019446]"
3635,T.V par Q-TV lagao,T.V,-27.029220049832404,0.38878550223092456,0.758171806478587,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.3654181e-06
 -3.4727291e-06 -2.8097495e-06]"
3636,T.V unmute karo,T.V,-25.28485592830956,0.39617325288172417,0.49498896905016043,"[ 9.8206865e-06  9.7962811e-06  6.8080540e-06 ...  4.6878776e-07
 -4.6133832e-06 -3.2476828e-06]"
3637,T.V par ARY Digital lagao,T.V,-15.117088914361855,0.40903551767716395,1.3292795580306889,[0.         0.         0.         ... 0.00013811 0.00012515 0.00010928]
3638,T.V par discovery lagao,T.V,-19.83319092453687,0.30293287866329016,2.4177564148203676,[0. 0. 0. ... 0. 0. 0.]
3639,T.V chlao,T.V,-18.13958589267423,0.3514292015676228,0.6277611974042894,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.2237477e-03 9.3076634e-04
 4.1962812e-05]"
3640,T.V band karo,T.V,-19.778383924062226,0.3441115090231616,0.5276299498443751,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 8.8697227e-05 1.0281245e-04
 1.5609954e-04]"
3641,T.V ki awaz ahista karo,T.V,-17.558517631794924,0.3607036010378222,0.5334765988362954,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.7585851e-05
 -8.8900561e-05 -9.2739909e-05]"
3642,T.V band karo,T.V,-15.05474113016331,0.4721882743040045,3.473391382578401,[0.00017572 0.00016308 0.00014981 ... 0.00011626 0.00011216 0.0001103 ]
3643,T.V chlao,T.V,-11.501053521588215,0.42438386875467576,3.4481352425306646,"[ 1.4954489e-08  1.5837779e-08 -3.0236647e-09 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
3644,T.V unmute karo,T.V,-27.769409594283182,0.5752910401196384,0.06846848927323693,"[ 2.4280089e-08  7.4607742e-09  1.1920219e-07 ... -6.0465344e-10
 -2.9618755e-08 -1.0508107e-07]"
3645,T.V chlao,T.V,-17.059690158677213,0.47775355657162194,0.20593093980385305,"[ 4.60116935e-05  5.61822526e-05  8.43721355e-05 ... -1.19515069e-04
 -1.00035024e-04 -9.53868002e-05]"
3646,T.V ki awaz ahista karo,T.V,-15.689446624350142,0.40457056329938385,1.5952921619363079,[0. 0. 0. ... 0. 0. 0.]
3647,T.V mute karo,T.V,-14.399670288383883,0.39256483155996746,3.4419047390173887,"[ 7.6239139e-08 -3.4449625e-09 -7.3364412e-09 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
3648,Previous channel lagao,T.V,-19.76958723923344,0.5692929802318689,0.11172344288844503,"[ 3.0976687e-06  3.7653278e-06 -5.6487843e-06 ... -7.4879113e-06
 -1.7395358e-05 -2.1361224e-05]"
3649,T.V par ARY news lagao,T.V,-14.207749718040313,0.3951440238251357,1.1182755623383454,"[ 0.          0.          0.         ... -0.00026177 -0.00038739
 -0.00052281]"
3650,T.V par samaa news lagao,T.V,-6.204076071714305,0.38106552948749706,9.332702041525367,"[-4.9456060e-07 -4.9616835e-07 -4.6720109e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
3651,T.V par discovery lagao,T.V,-18.818158570842424,0.3311781713014857,0.48048123583451685,[0.         0.         0.         ... 0.00019998 0.00025632 0.00020815]
3652,T.V ka volume tez karo,T.V,-26.75019472945507,0.4617703355598549,0.18439310480880147,"[-5.6115407e-10 -2.3567295e-10  1.2719105e-09 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
3653,T.V ki awaz ahista karo,T.V,-16.009227626115273,0.5566947227746704,0.012618455341846083,"[ 5.6450946e-09 -4.1786170e-09  9.7029984e-09 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
3654,T.V par ARY Digital lagao,T.V,-14.499162131912577,0.39283520486272977,0.578047402425811,"[ 7.7383309e-05  1.2892843e-04  1.6422088e-04 ... -3.2105186e-04
 -3.4212534e-04 -3.4487370e-04]"
3655,T.V ki awaz kum karo,T.V,-6.9043068726806816,0.46446281313777915,0.984823019320168,"[2.6971427e-05 1.8639945e-05 1.5263711e-05 ... 2.0039149e-02 2.0573305e-02
 2.0948663e-02]"
3656,T.V ki awaz tez karo,T.V,-13.926413984471496,0.3790806328767687,0.35616355257050697,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.2614772e-06
 -1.7667068e-06 -2.9769735e-06]"
3657,Pichla channel lagao,T.V,-14.421528381059678,0.487246642360558,0.6665238519082346,"[ 5.9608851e-07 -4.2559882e-06 -2.1735008e-05 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
3658,T.V par jeo news lagao,T.V,-14.196523376767646,0.34806835004020903,7.429473062483291,"[ 0.0000000e+00 -1.8845416e-22 -4.7064108e-22 ...  1.4912926e-03
  1.4528254e-03  1.3036489e-03]"
3659,T.V chlao,T.V,-17.358606181474478,0.5629422199943138,0.018053590423826323,"[ 1.9259632e-08  5.8753269e-10 -7.0889818e-09 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
3660,T.V unmute karo,T.V,-15.209979578177196,0.38574436375149995,3.3618344450738475,"[ 0.0000000e+00 -3.5510993e-21 -2.1674947e-22 ... -7.6013777e-07
 -5.9388873e-07 -7.7848773e-07]"
3661,T.V chlao,T.V,-13.77709249794688,0.6285666363550625,0.1497250067022636,"[1.1068653e-06 1.1706472e-06 1.2202491e-06 ... 0.0000000e+00 0.0000000e+00
 0.0000000e+00]"
3662,T.V off karo,T.V,-10.117560846783814,0.40200028974322954,2.4225916787974326,"[ 0.          0.          0.         ... -0.00405387 -0.00394587
 -0.00381031]"
3663,T.V par ARY news lagao,T.V,-8.297985820817466,0.41728449390320627,1.2647782498696478,"[ 1.2745124e-06 -2.9138650e-06  4.6308057e-07 ...  6.6036512e-03
  5.7340441e-03  5.3824447e-03]"
3664,Previous channel lagao,T.V,-5.744560437699343,0.520970073884181,0.3603251772971697,"[3.05247260e-04 2.92714714e-04 2.86726077e-04 ... 1.07209074e-04
 2.02035608e-05 1.17692653e-04]"
3665,T.V par HBO lagao,T.V,-12.699085385769756,0.5131079533558917,0.8052753728469857,"[4.6694811e-05 4.5196972e-05 8.5004642e-05 ... 4.4950735e-05 1.1222939e-04
 1.4154428e-04]"
3666,T.V par HUM TV lagao,T.V,-18.070582977144863,0.45096826692231234,0.4253486888512188,"[1.6034388e-03 1.6715873e-03 1.6591342e-03 ... 2.5863394e-05 1.1306234e-05
 5.6628919e-06]"
3667,T.V ki awaz ahista karo,T.V,-9.173252476926606,0.5361109698931568,0.11614940104050003,"[-3.1566844e-06  1.1674644e-05 -1.0409640e-05 ... -2.8552264e-03
 -3.5335384e-03 -4.7573466e-03]"
3668,Previous channel lagao,T.V,-10.749526988023238,0.46601337338713844,1.138276529241632,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -6.2058490e-07
 -1.2700879e-06 -5.8222904e-06]"
3669,T.V par discovery lagao,T.V,-31.58432457274182,0.41264666109335996,0.03889399737486467,"[ 1.2298247e-07  7.6537987e-07 -2.1077886e-08 ... -1.8654573e-07
  1.3359720e-07  6.1203838e-07]"
3670,T.V ki awaz ziada karo,T.V,-24.832456357074758,0.3139026043822838,0.7155308200012772,"[ 3.5919840e-07 -3.8092190e-07 -2.9818348e-06 ...  4.7436526e-05
  4.8631660e-05  3.3950510e-05]"
3671,T.V ka volume ziada karo,T.V,-23.010450973831347,0.46283433914928906,0.28354644722836286,"[-7.5314210e-06 -6.0878092e-06 -5.0966846e-06 ...  1.4438118e-05
  1.6733307e-05  1.6264403e-05]"
3672,T.V par cartoon network lagao,T.V,-16.133969844428652,0.4233782063172266,0.2963461080632516,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.1945227e-07 1.0750032e-06
 1.8682354e-06]"
3673,T.V par samaa news lagao,T.V,-16.377050277989763,0.39323516655888036,0.4212875848828786,"[ 0.          0.          0.         ... -0.00827783 -0.00841454
 -0.00847672]"
3674,T.V ki awaz kum karo,T.V,-14.660448144168866,0.4070825450075926,0.5012249263739166,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -5.3485663e-05
 -5.8053680e-05 -5.9977468e-05]"
3675,T.V par jeo news lagao,T.V,-8.955735160024664,0.3781775468697805,3.397322143582327,"[ 0.          0.          0.         ... -0.00838715 -0.00852346
 -0.0086341 ]"
3676,Next channel lagao,T.V,-11.789658773461781,0.43552114453856505,3.596606028007623,[0.         0.         0.         ... 0.00041086 0.00046488 0.00037304]
3677,T.V unmute karo,T.V,-5.824964703547891,0.43595854794465155,7.710304740305059,"[2.7576575e-04 1.9912703e-04 1.3356058e-04 ... 3.0351343e-04 6.3511776e-05
 2.2139912e-04]"
3678,Pichla channel lagao,T.V,-8.30755109238705,0.40871007179079466,1.9541129918148838,"[7.7846499e-07 2.1207427e-06 3.3747067e-06 ... 0.0000000e+00 0.0000000e+00
 0.0000000e+00]"
3679,T.V par cartoon network lagao,T.V,-11.846470134736876,0.6283531746364035,0.22323818023963274,"[-6.8146349e-08 -8.7388599e-08 -3.5828572e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
3680,T.V ki awaz tez karo,T.V,-15.024544420005578,0.38445297484820595,3.537424432671968,[0.         0.         0.         ... 0.00030711 0.00028466 0.00027889]
3681,T.V unmute karo,T.V,-7.81604950109844,0.4732296690688795,0.3553023596551917,"[ 9.8927878e-04  1.0215210e-03  9.5381157e-04 ... -9.4887073e-05
 -1.2823136e-04 -1.0386400e-04]"
3682,T.V ka volume ahista karo,T.V,-19.93455242558571,0.31648677709025125,0.463094053200172,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.0191182e-04 9.6821263e-05
 2.2612784e-04]"
3683,T.V par discovery lagao,T.V,-9.43938102627065,0.4768066255172314,1.7496177621451046,"[ 1.06030961e-06  2.74661738e-06  9.69688813e-07 ... -1.16585165e-04
  9.54903153e-05  1.95422224e-04]"
3684,T.V ki awaz ziada karo,T.V,-31.408211578176843,0.4976431467128685,0.05766632887597644,"[ 3.46157435e-07  1.82261289e-07 -1.10156556e-07 ... -2.91602333e-08
 -5.58009505e-09 -1.16832828e-08]"
3685,T.V ka volume slow karo,T.V,-15.562226797098642,0.4569299541499073,0.2546938003602229,"[ 7.12875990e-05  1.20070923e-04  1.57297633e-04 ... -1.20024153e-04
 -1.74578254e-05 -1.21203826e-04]"
3686,T.V par Masla TV lagao,T.V,-17.752612821364863,0.468184033338764,1.1386306059703757,"[-3.5390144e-06 -4.5063612e-06 -3.1369843e-06 ... -7.2596806e-05
 -7.1057490e-05 -7.4839212e-05]"
3687,T.V ki awaz ziada karo,T.V,-12.855092319141638,0.42683452136599176,4.063562625172761,"[ 6.0767285e-05  5.7635389e-05  6.6268651e-05 ... -5.1271991e-04
 -4.4980069e-04 -5.2026153e-04]"
3688,T.V ki awaz tez karo,T.V,-13.965679782449785,0.3503526722925232,2.542142844777775,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  9.4933137e-05
  3.5799785e-05 -4.0740004e-05]"
3689,T.V ki awaz ahista karo,T.V,-15.934783125539314,0.4640987801960816,0.01734172217512933,"[-9.2868476e-07 -1.0857017e-06 -1.1878141e-06 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
3690,T.V ki awaz slow karo,T.V,-8.885372857696243,0.36441941115955717,2.01578626230632,"[8.8679890e-06 5.6953272e-06 2.8100571e-06 ... 1.3387450e-03 1.2273139e-03
 1.1709572e-03]"
3691,T.V par discovery lagao,T.V,-12.002043929474844,0.377841272845415,4.604533402982714,"[ 0.          0.          0.         ... -0.00045049 -0.00041242
 -0.00041888]"
3692,T.V ki awaz ahista karo,T.V,-12.39788407916556,0.5708991005049205,0.2688880948778148,"[-1.3823414e-07 -5.6571395e-07  1.1458238e-08 ...  4.8657193e-06
  3.6424842e-06  3.3007559e-06]"
3693,T.V ki awaz ziada karo,T.V,-9.290601141164561,0.46964290705484746,0.20191185169303402,"[ 1.2278050e-05 -1.5767782e-05 -3.9023125e-05 ...  2.7269212e-05
  1.0826533e-05  2.0878038e-05]"
3694,T.V unmute karo,T.V,-14.892542756007364,0.41194701606792755,3.1899394163151817,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.1364376e-05
 -2.1231090e-05 -3.0177333e-05]"
3695,T.V ki awaz ziada karo,T.V,-20.681686054794717,0.37757148665774026,0.591350709875364,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.0559796e-05
 -3.0627555e-06 -3.6893325e-05]"
3696,T.V ka volume ziada karo,T.V,-11.456625733041603,0.39360119158075013,4.237725834392355,"[-5.1065790e-08 -2.8030083e-08 -3.3020370e-08 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
3697,T.V par jeo news lagao,T.V,-24.075757444722058,0.4631045849779025,0.1535885588690028,"[-2.1525370e-06 -3.0642791e-06 -8.1575774e-07 ...  1.3462580e-08
  3.6428233e-08  1.0593990e-07]"
3698,T.V ki awaz ziada karo,T.V,-24.39192980112563,0.38590128466780993,0.326582324681725,"[-9.1466140e-10 -2.8571048e-09  2.4116845e-10 ...  1.3739541e-04
  2.0426900e-04  2.8411392e-04]"
3699,Agla channel lagao,T.V,-14.703373697262396,0.4575520020785159,2.277002004894184,"[4.5940749e-05 4.8008351e-05 4.6899506e-05 ... 2.7484822e-04 2.5036541e-04
 2.7724999e-04]"
3700,T.V ki awaz tez karo,T.V,-17.7258683131655,0.42702703347233933,0.5407736495370019,"[-2.1040978e-05 -2.1132872e-05  1.3297522e-05 ... -6.3590362e-04
 -8.1201062e-05  1.6329589e-04]"
3701,T.V unmute karo,T.V,-16.13774657803774,0.3917201572357347,0.2169719815989649,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.2146992e-05
 -5.3279295e-05 -1.2911073e-04]"
3702,T.V ka volume tez karo,T.V,-10.813256294169435,0.5818162267252098,0.4758489878710898,"[-5.1267916e-06 -3.4450611e-06 -3.1120474e-06 ...  2.8158806e-03
  2.8120738e-03  2.7808580e-03]"
3703,T.V par HUM TV lagao,T.V,-18.207986398936647,0.31883646525470144,2.6191156074139434,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.2416231e-04
  1.1852194e-04 -5.4996344e-05]"
3704,T.V off karo,T.V,-20.960196747182145,0.4342954631101963,0.2830104955206262,[0.         0.         0.         ... 0.00032267 0.00036612 0.00033679]
3705,T.V par ARY news lagao,T.V,-15.229010532215,0.43917978512274286,2.5613783060928297,"[ 0.00016875  0.00015171  0.00017468 ... -0.00036275 -0.00039287
 -0.00035412]"
3706,Previous channel lagao,T.V,-13.002746121900227,0.4215760497094458,2.8133806925238547,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  2.9472426e-06
 -4.7697453e-05  6.8636567e-05]"
3707,T.V chlao,T.V,-18.3728534939416,0.5114095836473364,0.7971813355356715,"[-1.1882227e-05 -9.9252147e-06 -1.1498704e-05 ... -3.3539491e-06
 -3.1517961e-06 -2.2684201e-06]"
3708,T.V unmute karo,T.V,-22.096825189227836,0.34607194852329465,0.5689759480990155,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ...  6.489045e-05  3.774638e-05
 -2.119538e-05]"
3709,T.V par HBO lagao,T.V,-14.992727693796159,0.37905587266401075,0.5025754094364272,[0. 0. 0. ... 0. 0. 0.]
3710,Pichla channel lagao,T.V,-14.922392924522493,0.41041772409357336,0.06983209579239566,"[ 5.1211906e-08 -3.7356793e-09 -2.0305627e-08 ...  7.2501652e-04
  7.5193279e-04  9.0046570e-04]"
3711,T.V par discovery lagao,T.V,-14.802139304086998,0.30873692349978843,0.2269392062666116,"[ 0.          0.          0.         ... -0.00079396 -0.00080756
 -0.0008685 ]"
3712,T.V ka volume ziada karo,T.V,-11.753209578524856,0.3672902559526477,8.271299084707884,"[ 0.          0.          0.         ... -0.00037125 -0.00036673
 -0.00031446]"
3713,T.V chlao,T.V,-13.845569997939604,0.46831801279174157,2.6051031516307805,"[-1.0121340e-04 -7.5998141e-05 -9.0120258e-05 ...  1.6441391e-04
  1.0397911e-04  5.7759778e-05]"
3714,T.V ki awaz tez karo,T.V,-17.61122115985382,0.3942659499162949,0.5798326364166987,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 7.3399951e-07 7.7206931e-07
 5.9009045e-07]"
3715,T.V par ARY Digital lagao,T.V,-28.224848440593437,0.4503087416015539,0.004520539711419454,[0. 0. 0. ... 0. 0. 0.]
3716,T.V ki awaz slow karo,T.V,-14.342279276573267,0.40524518432518297,0.47845728570317425,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.5309439e-05 1.6750402e-05
 1.9511961e-05]"
3717,T.V ka volume ziada karo,T.V,-14.378566003914637,0.34887328973422066,0.6831079042660673,[0.         0.         0.         ... 0.0011587  0.00092136 0.00097091]
3718,T.V ka volume slow karo,T.V,-17.263351502117054,0.4142001973329427,0.5881019490460204,"[-5.7305075e-05 -5.5664113e-05 -4.8145917e-05 ... -3.8325848e-04
 -3.3288001e-04 -2.8470994e-04]"
3719,T.V ki awaz kum karo,T.V,-6.597215239345454,0.36035163834682093,5.84543630002047,"[-4.9304226e-06 -4.8013899e-06  1.8005920e-05 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
3720,T.V ki awaz ahista karo,T.V,-25.716155558273286,0.39543584232905954,0.7144072813498002,"[-3.7300106e-06 -4.1568946e-06 -4.1401377e-06 ... -8.3531933e-07
 -1.1528106e-06 -7.6680612e-07]"
3721,T.V ki awaz slow karo,T.V,-15.256762003841157,0.4172132040642078,0.041108476614725976,"[-4.2916533e-09 -2.1527407e-08 -3.1038372e-09 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
3722,T.V band karo,T.V,-17.688002613046255,0.3620860190599461,2.592853151599024,[0. 0. 0. ... 0. 0. 0.]
3723,T.V ki awaz kum karo,T.V,-10.317487862941611,0.4727538962293961,0.9347258583178143,"[ 0.0000000e+00 -5.7915042e-25 -3.9589102e-22 ... -2.7644304e-05
 -2.7697295e-05 -2.6787609e-05]"
3724,T.V ki awaz ziada karo,T.V,-10.65850480557618,0.4526487793221681,1.5225900245398707,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -7.6722827e-06
  1.1787636e-05  1.6223687e-05]"
3725,T.V par discovery lagao,T.V,-18.932403204330026,0.5174832574639339,0.21791037264045537,"[-1.1768722e-05 -1.7360007e-06  1.2985900e-06 ...  1.0427705e-06
  5.8284377e-06  2.4185799e-06]"
3726,T.V mute karo,T.V,-15.851838617433723,0.42162420231195735,0.903031412421533,"[-7.5900447e-05 -7.2785668e-05 -6.5416258e-05 ... -6.5506024e-06
 -2.9350642e-06 -5.9748909e-06]"
3727,T.V par HBO lagao,T.V,-15.468796887706876,0.4169338385741751,0.020489207428168864,"[1.9840891e-06 2.3581813e-06 2.5621653e-06 ... 0.0000000e+00 0.0000000e+00
 0.0000000e+00]"
